DISTRITO,CASILLA,,PAN,PRI,PRD-PT,PVEM,CONVERGENCIA,NUEVA ALIANZA,PARTIDO SOCIAL DEMÓCRATO,CANDIDATOS NO REGISTRADOS,NULOS,TOTAL,,
3,2098,B,285,185,7,1,2,0,0,7,487, ,,
3,2098,C1,265,179,9,0,3,3,0,7,466, ,,
3,2098,C2,280,159,5,0,1,2,0,6,453, ,,
3,2099,B,293,102,5,0,3,5,0,8,416, ,,
3,2099,C1,308,106,5,1,0,0,0,5,425, ,,
3,2099,C2,305,122,7,0,2,1,0,4,441, ,,
3,2100,B,280,121,5,1,3,4,0,10,424, ,,
3,2100,C1,230,155,5,0,3,3,0,8,404, ,,
3,2101,B,223,103,2,1,0,1,0,4,334, ,,
3,2101,C1,212,109,4,0,0,2,0,3,330, ,,
3,2101,C2,218,110,2,0,3,0,0,2,335, ,,
3,2102,B,222,96,7,0,2,2,0,0,329, ,,
3,2102,C1,209,113,2,0,2,3,0,5,334, ,,
3,2102,C2,189,115,3,0,0,2,0,6,315, ,,
3,2103,B,253,126,5,2,2,0,0,4,392, ,,
3,2103,C1,258,118,4,0,1,3,0,10,394, ,,
3,2104,B,117,18,1,0,1,0,0,2,139, ,,
3,2105,B,176,70,3,0,1,1,0,3,254, ,,
3,2106,B,65,25,2,0,1,0,0,0,93, ,,
3,2132,B,172,150,10,4,7,6,0,13,362, ,,
3,2132,C1,138,158,15,3,3,4,0,3,324, ,,
3,2133,B,188,141,19,1,5,1,1,8,364, ,,
3,2133,C1,217,145,18,1,3,4,0,2,390, ,,
3,2133,C2,194,172,15,4,6,1,0,11,403, ,,
3,2133,C3,213,158,18,1,9,3,0,8,410, ,,
3,2134,B,146,122,14,1,5,1,0,9,298, ,,
3,2134,C1,156,105,3,1,3,3,0,14,285, ,,
3,2134,C2,140,129,7,1,1,2,0,8,288, ,,
3,2135,B,223,199,20,2,9,5,0,4,462, ,,
3,2135,C1,209,212,23,1,5,7,0,3,460, ,,
3,2136,B,205,195,18,1,5,1,0,11,436, ,,
3,2136,C1,218,198,15,0,4,6,1,8,450, ,,
3,2136,C2,228,147,14,1,2,2,1,11,406, ,,
3,2137,B,179,117,9,2,1,0,0,8,316, ,,
3,2137,C1,177,119,10,1,2,3,1,9,322, ,,
3,2137,C2,176,87,11,2,4,4,0,5,289, ,,
3,2138,B,183,124,14,2,4,3,0,12,342, ,,
3,2138,C1,195,122,10,0,2,2,0,14,345, ,,
3,2138,C2,188,140,15,0,1,4,0,8,356, ,,
3,2139,B,210,91,18,2,5,5,0,12,343, ,,
3,2139,C1,168,126,26,4,4,2,0,8,338, ,,
3,2139,C2,184,124,24,0,4,1,0,9,346, ,,
3,2140,B,235,128,24,5,6,0,0,3,401, ,,
3,2140,C1,245,137,15,0,1,5,0,9,412, ,,
3,2140,C2,217,115,20,0,0,2,0,6,360, ,,
3,2140,C3,242,138,8,1,4,8,0,8,409, ,,
3,2141,B,67,28,3,1,0,0,0,2,101, ,,
3,2142,B,226,50,5,0,2,1,0,13,297, ,,
3,2142,C1,228,43,6,2,3,3,0,6,291, ,,
3,2143,B,18,9,2,0,0,0,0,1,30, ,,
3,2144,B,185,74,10,3,1,1,0,4,278, ,,
3,2145,B,119,27,3,2,2,1,0,6,160, ,,
3,2146,B,78,28,9,1,0,2,0,3,121, ,,
3,2147,B,196,173,5,1,1,1,0,10,387, ,,
3,2148,B,73,47,5,0,0,2,0,3,130, ,,
3,2149,B,165,91,10,0,6,3,1,10,286, ,,
3,2149,C1,158,76,13,1,3,1,0,7,259, ,,
3,2340,B,308,109,21,1,7,1,0,6,453, ,,
3,2340,C1,298,88,16,2,8,7,0,28,447, ,,
3,2340,C2,278,107,17,1,9,5,0,9,426, ,,
3,2341,B,269,129,12,3,10,5,0,7,435, ,,
3,2341,C1,227,104,12,2,25,4,0,16,390, ,,
3,2341,C2,226,94,18,2,30,8,3,11,392, ,,
3,2342,B,201,95,15,1,18,2,1,13,346, ,,
3,2342,C1,203,81,14,1,16,7,0,13,335, ,,
3,2342,C2,207,85,11,1,15,3,0,10,332, ,,
3,2342,C3,208,75,8,0,7,7,1,21,327, ,,
3,2343,B,242,161,17,1,4,9,0,9,443, ,,
3,2343,C1,206,141,16,0,11,4,0,8,386, ,,
3,2343,C2,218,144,16,0,8,4,0,20,410, ,,
3,2344,B,199,144,19,3,13,6,0,7,391, ,,
3,2344,C1,238,144,16,2,7,5,0,6,418, ,,
3,2344,C2,253,149,15,2,6,8,0,4,437, ,,
3,2344,C3,208,169,18,1,8,7,0,9,420, ,,
3,2345,B,232,106,7,1,4,3,1,2,356, ,,
3,2345,C1,195,106,9,0,3,5,0,4,322, ,,
3,2345,C2,174,135,18,1,6,3,4,4,345, ,,
3,2346,B,202,107,9,0,9,7,0,2,336, ,,
3,2346,C1,207,123,7,1,7,3,2,6,356, ,,
3,2346,C2,211,116,11,0,6,2,1,0,347, ,,
3,2346,C3,191,115,12,2,10,10,0,6,346, ,,
3,2347,B,246,110,10,1,5,1,0,5,378, ,,
3,2347,C1,242,103,11,3,8,3,0,10,380, ,,
3,2347,C2,221,107,11,0,1,3,0,11,354, ,,
3,2348,B,63,127,9,1,5,5,0,12,222, ,,
3,2348,C1,228,91,6,0,10,1,0,8,344, ,,
3,2348,C2,217,80,6,1,10,2,0,4,320, ,,
3,2348,C3,192,109,15,0,6,4,0,12,338, ,,
3,2349,B,266,156,7,1,4,5,0,5,444, ,,
3,2349,C1,271,136,6,0,4,0,1,3,421, ,,
3,2350,B,182,104,7,0,2,2,0,3,300, ,,
3,2350,C1,170,146,10,1,6,3,0,4,340, ,,
3,2350,C2,192,97,14,0,8,4,0,0,315, ,,
3,2351,B,157,123,7,0,3,2,0,3,295, ,,
3,2351,C1,186,96,6,0,5,7,0,6,306, ,,
3,2351,C2,178,103,9,0,9,1,1,10,311, ,,
3,2352,B,204,205,18,1,5,1,0,5,439, ,,
3,2352,C1,226,160,15,2,6,6,0,9,424, ,,
3,2352,C2,232,183,14,1,4,1,1,4,440, ,,
3,2352,C3,179,167,22,0,5,2,0,6,381, ,,
3,2353,B,229,117,2,1,6,5,0,4,364, ,,
3,2353,C1,240,103,4,2,5,3,1,14,372, ,,
3,2353,C2,188,116,7,1,13,3,1,8,337, ,,
3,2354,B,252,123,8,3,3,1,0,5,395, ,,
3,2354,C1,237,151,10,0,3,1,1,5,408, ,,
3,2354,C2,216,147,9,1,9,1,0,9,392, ,,
3,2354,C3,215,114,14,0,7,3,0,11,364, ,,
3,2355,B,213,150,4,2,5,5,0,4,383, ,,
3,2355,C1,204,128,10,2,6,5,1,14,370, ,,
3,2355,C2,189,134,12,3,10,3,0,2,353, ,,
3,2356,B,156,152,5,0,9,5,0,1,328, ,,
3,2356,C1,165,146,7,2,2,2,0,8,332, ,,
3,2356,C2,125,168,16,1,10,1,0,9,330, ,,
3,2357,B,250,137,14,0,10,3,3,4,421, ,,
3,2357,C1,228,161,4,4,5,4,0,11,417, ,,
3,2357,C2,234,149,18,4,12,5,0,8,430, ,,
3,2357,C3,235,160,13,1,6,2,0,16,433, ,,
3,2357,C4,218,179,5,0,10,2,0,12,426, ,,
3,2358,B,225,154,9,0,4,5,0,10,407, ,,
3,2358,C1,243,137,9,0,1,1,0,3,394, ,,
3,2358,C2,195,172,18,0,8,6,0,4,403, ,,
3,2359,B,230,156,8,2,5,6,0,13,420, ,,
3,2359,C1,250,160,11,1,4,3,1,8,438, ,,
3,2359,C2,231,154,11,2,7,0,0,5,410, ,,
3,2360,B,216,117,23,2,7,3,0,5,373, ,,
3,2360,C1,237,119,14,1,4,6,0,6,387, ,,
3,2360,C2,228,103,15,4,9,5,1,7,372, ,,
3,2360,C3,214,108,9,0,6,2,1,7,347, ,,
3,2360,C4,195,134,19,2,6,9,1,7,373, ,,
