"DTO_LOC,N,12,0","CVE_DEL,N,12,0","NOM_DEL,C,28","SECCION,N,12,0","CASILLA,C,13","LIS_NOM,N,9,0","APC,N,8,0","PRI,N,7,0","PRD,N,8,0","PT,N,6,0","CDPPN,N,7,0","PCD,N,7,0","PSN,N,5,0","PARM,N,7,0","PAS,N,6,0","DSPPN,N,7,0","V_CC,N,7,0","TOTV_CC,N,10,0","V_BLAN,N,8,0","V_NUL,N,7,0","OBSERVACIO,C,18"
1,5,GUSTAVO A. MADERO,943,C,605,126,91,143,11,1,10,2,14,0,12,2,169,1,10,
1,5,GUSTAVO A. MADERO,944,B,547,137,74,131,7,2,8,0,4,0,8,0,148,3,3,
1,5,GUSTAVO A. MADERO,944,C,548,135,70,140,8,0,15,0,7,0,15,0,163,0,8,
1,5,GUSTAVO A. MADERO,945,B,477,143,58,76,7,2,8,0,8,1,22,0,94,2,3,
1,5,GUSTAVO A. MADERO,945,C,477,130,57,108,4,4,5,0,4,2,13,0,123,1,6,
1,5,GUSTAVO A. MADERO,946,B,562,170,94,101,6,1,8,0,7,1,26,2,119,4,6,
1,5,GUSTAVO A. MADERO,946,C,563,164,97,120,0,0,0,0,5,0,18,0,120,0,0,
1,5,GUSTAVO A. MADERO,947,B,444,105,35,136,6,1,3,0,4,0,19,0,146,1,4,
1,5,GUSTAVO A. MADERO,947,C,444,136,35,129,7,0,4,3,1,0,21,0,143,4,3,
1,5,GUSTAVO A. MADERO,948,B,518,150,78,89,8,2,5,1,2,1,20,1,107,3,6,
1,5,GUSTAVO A. MADERO,948,C,518,170,83,87,8,1,6,1,7,0,20,0,103,1,4,
1,5,GUSTAVO A. MADERO,949,B,568,169,82,94,9,0,5,1,4,0,27,4,113,0,6,
1,5,GUSTAVO A. MADERO,949,C,569,182,66,125,0,0,0,0,12,0,32,0,125,1,4,
1,5,GUSTAVO A. MADERO,950,B,473,147,61,79,7,1,10,0,7,0,21,1,98,3,4,
1,5,GUSTAVO A. MADERO,950,C,473,104,75,91,6,0,10,0,4,2,19,0,109,3,5,
1,5,GUSTAVO A. MADERO,951,B,512,150,63,104,8,4,6,0,4,0,10,0,122,0,8,
1,5,GUSTAVO A. MADERO,951,C,512,146,73,103,7,2,6,0,2,1,18,0,119,0,9,
1,5,GUSTAVO A. MADERO,952,B,391,79,61,82,7,0,9,0,1,0,16,2,100,3,6,
1,5,GUSTAVO A. MADERO,952,C,391,80,43,108,3,2,7,0,3,1,7,4,125,4,8,
1,5,GUSTAVO A. MADERO,953,B,709,191,82,178,10,0,13,2,1,1,30,2,206,6,3,
1,5,GUSTAVO A. MADERO,953,C,709,164,66,196,4,0,16,0,6,0,33,3,219,0,12,
1,5,GUSTAVO A. MADERO,954,B,629,103,97,163,8,4,12,0,4,0,13,0,187,3,4,
1,5,GUSTAVO A. MADERO,954,C,630,118,93,190,10,3,8,0,2,2,17,0,213,0,4,
1,5,GUSTAVO A. MADERO,955,B,711,132,85,199,12,1,8,0,4,3,24,0,223,0,17,
1,5,GUSTAVO A. MADERO,955,C,712,173,98,167,10,2,3,0,5,1,24,2,185,4,3,
1,5,GUSTAVO A. MADERO,956,B,460,107,60,99,5,1,10,0,2,1,16,3,119,4,7,
1,5,GUSTAVO A. MADERO,956,C,460,87,70,93,5,1,4,0,1,0,14,2,105,3,4,
1,5,GUSTAVO A. MADERO,957,B,734,119,90,166,17,0,4,1,1,0,10,7,195,8,15,
1,5,GUSTAVO A. MADERO,966,B,671,165,70,152,12,0,6,1,2,2,12,0,173,0,18,
1,5,GUSTAVO A. MADERO,966,C,672,149,71,171,11,1,6,1,0,0,12,0,190,1,3,
1,5,GUSTAVO A. MADERO,967,B,600,116,86,122,7,1,13,3,2,0,9,6,152,9,8,
1,5,GUSTAVO A. MADERO,967,C,601,121,82,140,7,0,7,1,5,0,12,2,157,5,10,
1,5,GUSTAVO A. MADERO,968,B,542,105,88,131,5,1,2,0,5,1,7,0,140,2,9,
1,5,GUSTAVO A. MADERO,968,C,542,115,79,118,6,1,2,0,6,1,10,0,128,1,16,
1,5,GUSTAVO A. MADERO,969,B,603,81,95,123,10,1,6,2,3,0,5,0,142,4,5,
1,5,GUSTAVO A. MADERO,969,C,604,100,101,125,6,0,5,1,2,1,8,3,141,4,13,
1,5,GUSTAVO A. MADERO,970,B,588,105,95,94,5,0,5,1,8,1,20,0,106,2,11,
1,5,GUSTAVO A. MADERO,970,C,588,104,76,113,14,2,7,0,3,2,4,10,148,7,0,
1,5,GUSTAVO A. MADERO,971,B,659,132,71,159,9,2,11,1,8,0,7,0,182,4,18,
1,5,GUSTAVO A. MADERO,971,C,660,158,76,131,11,0,11,2,13,2,19,0,157,4,11,
1,5,GUSTAVO A. MADERO,972,B,581,102,75,121,10,0,9,0,8,1,11,7,148,8,8,
1,5,GUSTAVO A. MADERO,972,C,582,103,96,101,4,0,7,1,6,0,9,4,117,8,11,
1,5,GUSTAVO A. MADERO,973,B,725,136,120,139,4,0,5,1,11,2,13,0,151,12,4,
1,5,GUSTAVO A. MADERO,1077,B,465,66,99,88,5,0,0,1,3,0,5,4,98,1,5,
1,5,GUSTAVO A. MADERO,1077,C,466,60,92,90,7,0,7,1,2,3,12,2,110,6,11,
2,5,GUSTAVO A. MADERO,958,B,523,157,86,115,4,1,5,2,4,0,16,2,129,8,5,
2,5,GUSTAVO A. MADERO,958,C,524,171,60,116,4,3,6,2,1,0,29,0,131,6,3,
2,5,GUSTAVO A. MADERO,959,B,555,174,79,119,8,2,8,0,1,0,32,1,138,3,2,
2,5,GUSTAVO A. MADERO,959,C,556,164,84,125,7,2,10,0,3,2,26,0,146,1,2,
2,5,GUSTAVO A. MADERO,960,B,382,130,56,104,5,0,4,0,0,0,11,2,115,1,0,
2,5,GUSTAVO A. MADERO,960,C,383,111,42,103,0,0,0,0,1,0,21,0,103,0,4,
2,5,GUSTAVO A. MADERO,961,B,512,164,77,103,1,2,5,0,1,0,25,0,111,3,4,
2,5,GUSTAVO A. MADERO,961,C,512,175,78,117,5,1,8,0,1,1,14,1,133,0,2,
2,5,GUSTAVO A. MADERO,962,B,420,150,62,75,3,3,10,0,1,0,17,1,92,1,2,
2,5,GUSTAVO A. MADERO,962,C,421,153,50,94,2,4,6,0,0,1,17,2,109,3,2,
2,5,GUSTAVO A. MADERO,963,B,378,138,44,86,5,1,6,0,2,0,13,1,99,2,7,
2,5,GUSTAVO A. MADERO,963,C,379,117,49,81,4,0,3,0,2,0,13,0,88,3,3,
2,5,GUSTAVO A. MADERO,964,B,447,155,55,96,4,0,2,0,1,0,24,1,103,0,1,
2,5,GUSTAVO A. MADERO,964,C,447,163,58,80,3,0,8,0,1,0,26,0,91,4,3,
2,5,GUSTAVO A. MADERO,965,B,676,209,92,139,6,1,6,0,2,0,33,1,153,3,6,
2,5,GUSTAVO A. MADERO,974,B,513,155,59,97,4,0,10,1,9,0,9,1,113,3,1,
2,5,GUSTAVO A. MADERO,974,C,514,154,64,104,1,0,6,0,5,1,9,1,113,7,3,
2,5,GUSTAVO A. MADERO,975,B,578,142,73,106,10,0,15,0,8,0,11,2,133,2,8,
2,5,GUSTAVO A. MADERO,975,C,579,156,68,89,7,2,23,0,17,0,11,0,121,4,9,
2,5,GUSTAVO A. MADERO,976,B,522,159,75,86,5,2,5,0,5,0,6,3,101,5,8,
2,5,GUSTAVO A. MADERO,976,C,522,138,85,96,5,0,5,1,3,0,13,1,108,4,1,
2,5,GUSTAVO A. MADERO,977,B,513,206,63,107,4,0,5,0,0,0,21,2,118,2,3,
2,5,GUSTAVO A. MADERO,977,C,513,227,58,83,4,2,6,0,1,0,22,4,99,2,2,
2,5,GUSTAVO A. MADERO,978,B,694,258,83,151,7,4,6,0,2,1,22,1,170,0,7,
2,5,GUSTAVO A. MADERO,979,B,673,217,102,145,4,0,7,1,1,0,38,4,161,1,8,
2,5,GUSTAVO A. MADERO,980,B,478,147,61,114,1,3,3,0,0,0,23,0,121,3,2,
2,5,GUSTAVO A. MADERO,980,C,478,175,73,98,7,1,2,0,2,0,18,3,111,1,2,
2,5,GUSTAVO A. MADERO,981,B,745,263,86,137,7,2,9,2,2,0,49,2,159,1,0,
2,5,GUSTAVO A. MADERO,982,B,560,191,70,142,4,1,11,0,2,1,21,1,160,2,0,
2,5,GUSTAVO A. MADERO,982,C,560,231,79,97,5,2,7,0,0,0,21,0,111,2,1,
2,5,GUSTAVO A. MADERO,983,B,384,145,49,70,0,1,7,0,1,0,19,0,78,1,2,
2,5,GUSTAVO A. MADERO,983,C,384,131,44,81,12,1,4,0,2,1,15,1,100,1,7,
2,5,GUSTAVO A. MADERO,984,B,434,140,63,89,1,1,4,0,0,0,19,1,96,1,3,
2,5,GUSTAVO A. MADERO,984,C,435,157,55,73,1,0,5,1,0,2,0,0,82,0,3,
2,5,GUSTAVO A. MADERO,985,B,655,243,74,149,2,1,8,1,0,0,22,0,161,7,5,
2,5,GUSTAVO A. MADERO,986,B,405,134,49,87,6,0,1,0,0,0,21,3,97,3,2,
2,5,GUSTAVO A. MADERO,986,C,406,116,61,84,5,0,4,0,5,0,15,4,97,6,3,
2,5,GUSTAVO A. MADERO,987,B,537,144,66,131,10,0,7,0,3,2,19,0,150,5,5,
2,5,GUSTAVO A. MADERO,987,C,538,168,80,85,6,1,7,1,4,0,11,0,100,5,2,
2,5,GUSTAVO A. MADERO,988,B,691,234,87,116,8,0,3,0,4,1,23,2,130,4,7,
2,5,GUSTAVO A. MADERO,989,B,423,142,55,83,2,1,4,0,4,1,8,1,92,2,5,
2,5,GUSTAVO A. MADERO,989,C,424,115,77,81,4,1,11,1,1,0,16,1,99,2,2,
2,5,GUSTAVO A. MADERO,990,B,430,134,73,73,7,0,2,0,1,0,9,1,83,2,3,
2,5,GUSTAVO A. MADERO,990,C,430,136,59,70,3,0,1,0,1,2,14,3,79,0,3,
2,5,GUSTAVO A. MADERO,991,B,475,130,65,90,7,0,6,0,5,1,26,0,104,3,2,
2,5,GUSTAVO A. MADERO,991,C,476,150,65,106,2,0,2,1,0,1,21,3,115,4,2,
2,5,GUSTAVO A. MADERO,992,B,620,211,90,124,11,1,5,1,1,0,14,0,142,3,7,
2,5,GUSTAVO A. MADERO,993,B,750,246,127,129,6,4,5,0,5,1,17,2,147,4,5,
2,5,GUSTAVO A. MADERO,994,B,484,118,65,97,5,1,11,0,1,0,11,1,115,3,5,
2,5,GUSTAVO A. MADERO,994,C,485,125,79,104,9,1,4,2,2,8,15,0,128,0,0,
2,5,GUSTAVO A. MADERO,995,B,512,133,90,98,3,0,5,2,4,1,12,3,112,0,2,
2,5,GUSTAVO A. MADERO,995,C,512,112,86,105,8,1,4,0,1,0,12,0,118,4,4,
2,5,GUSTAVO A. MADERO,996,B,581,138,98,100,7,0,1,0,3,0,8,1,109,4,6,
2,5,GUSTAVO A. MADERO,996,C,581,151,94,102,9,1,12,0,2,1,17,1,126,2,5,
2,5,GUSTAVO A. MADERO,997,B,479,143,65,113,0,0,0,0,5,0,14,0,113,2,2,
2,5,GUSTAVO A. MADERO,998,B,667,164,96,138,10,1,13,0,4,0,16,1,163,3,4,
2,5,GUSTAVO A. MADERO,998,C,667,249,50,142,0,0,0,0,0,0,30,0,142,6,3,
2,5,GUSTAVO A. MADERO,999,B,616,162,93,130,9,0,5,0,3,1,19,0,145,6,1,
2,5,GUSTAVO A. MADERO,999,C,616,156,99,132,16,2,10,0,3,1,26,0,161,0,6,
2,5,GUSTAVO A. MADERO,1000,B,550,145,89,96,5,4,3,0,4,0,15,2,110,3,7,
2,5,GUSTAVO A. MADERO,1000,C,551,124,79,120,7,1,7,0,5,1,13,0,136,0,6,
2,5,GUSTAVO A. MADERO,1001,B,542,143,75,112,14,0,3,1,3,2,25,8,140,2,3,
2,5,GUSTAVO A. MADERO,1001,C,543,144,83,144,0,0,0,0,0,0,13,0,144,2,5,
2,5,GUSTAVO A. MADERO,1002,B,705,199,100,109,14,0,4,0,5,0,12,4,131,3,8,
2,5,GUSTAVO A. MADERO,1002,C1,705,217,102,136,6,0,3,0,3,1,24,2,148,3,10,
2,5,GUSTAVO A. MADERO,1002,C2,705,182,99,149,14,1,5,1,2,0,29,3,173,4,5,
2,5,GUSTAVO A. MADERO,1003,B,522,127,73,133,6,0,1,0,5,1,13,3,144,3,6,
2,5,GUSTAVO A. MADERO,1003,C,522,141,68,129,6,1,5,0,5,0,20,5,146,2,2,
2,5,GUSTAVO A. MADERO,1004,B,564,160,60,116,9,2,8,2,3,0,19,2,139,1,6,
2,5,GUSTAVO A. MADERO,1004,C,565,157,76,106,10,1,6,0,7,2,16,3,128,1,4,
2,5,GUSTAVO A. MADERO,1005,B,419,106,67,92,10,0,5,1,0,0,19,0,108,4,3,
2,5,GUSTAVO A. MADERO,1005,C,420,97,62,86,8,1,6,0,0,0,11,2,103,2,6,
2,5,GUSTAVO A. MADERO,1006,B,490,134,59,122,11,1,5,0,5,2,18,2,143,2,6,
2,5,GUSTAVO A. MADERO,1006,C,491,154,62,119,11,1,8,0,0,0,20,0,139,0,2,
2,5,GUSTAVO A. MADERO,1007,B,658,217,112,91,1,0,4,0,4,0,29,0,96,2,6,
2,5,GUSTAVO A. MADERO,1008,B,489,129,89,89,5,0,4,0,2,0,26,0,98,6,6,
2,5,GUSTAVO A. MADERO,1008,C,490,109,87,99,4,1,8,2,0,0,15,0,114,2,10,
2,5,GUSTAVO A. MADERO,1009,B,567,131,111,118,0,0,0,0,2,0,15,0,118,0,0,
2,5,GUSTAVO A. MADERO,1009,C,567,154,102,91,8,1,7,1,2,1,19,1,110,2,6,
2,5,GUSTAVO A. MADERO,1010,B,417,122,56,81,7,0,6,0,3,1,16,1,96,1,2,
2,5,GUSTAVO A. MADERO,1010,C,418,118,64,64,8,0,7,3,3,0,16,2,84,3,6,
2,5,GUSTAVO A. MADERO,1011,B,728,235,82,154,8,3,8,0,4,1,25,0,174,3,9,
2,5,GUSTAVO A. MADERO,1012,B,574,175,86,112,8,2,3,1,4,1,22,2,129,5,7,
2,5,GUSTAVO A. MADERO,1013,B,469,140,63,87,4,1,5,0,2,4,16,1,102,3,6,
2,5,GUSTAVO A. MADERO,1013,C,469,155,72,99,5,0,4,2,0,3,13,1,114,6,3,
2,5,GUSTAVO A. MADERO,1014,B,680,208,100,123,12,2,4,1,6,2,19,2,146,5,5,
2,5,GUSTAVO A. MADERO,1014,C,680,200,114,106,5,5,11,0,3,0,24,1,128,5,4,
2,5,GUSTAVO A. MADERO,1015,B,598,179,72,117,0,0,7,0,2,1,35,0,125,5,5,
2,5,GUSTAVO A. MADERO,1015,C,599,190,88,98,7,0,5,0,2,1,29,1,112,4,7,
2,5,GUSTAVO A. MADERO,1016,B,588,194,79,111,8,1,2,1,6,2,14,0,125,4,6,
2,5,GUSTAVO A. MADERO,1016,C,589,203,81,94,10,0,6,0,1,0,14,5,115,2,4,
2,5,GUSTAVO A. MADERO,1017,B,527,132,88,93,9,2,7,1,2,1,17,5,118,5,1,
2,5,GUSTAVO A. MADERO,1017,C,527,128,100,113,7,0,7,2,0,0,13,0,129,0,1,
2,5,GUSTAVO A. MADERO,1018,B,619,181,70,118,7,0,5,1,3,1,19,9,141,1,8,
2,5,GUSTAVO A. MADERO,1019,B,448,109,81,81,5,1,7,0,1,0,17,3,97,2,8,
2,5,GUSTAVO A. MADERO,1019,C,449,127,63,84,8,1,7,1,3,2,18,1,104,4,2,
2,5,GUSTAVO A. MADERO,1020,B,443,131,73,89,6,0,6,1,1,0,16,0,102,2,5,
2,5,GUSTAVO A. MADERO,1020,C,443,118,68,92,1,0,4,0,0,0,13,1,98,1,3,
2,5,GUSTAVO A. MADERO,1021,B,410,97,55,128,0,0,0,0,1,0,10,0,128,0,6,
2,5,GUSTAVO A. MADERO,1021,C,410,107,75,77,9,0,4,0,0,0,13,0,90,1,1,
2,5,GUSTAVO A. MADERO,1022,B,445,114,77,98,4,1,6,0,3,1,19,0,110,2,1,
2,5,GUSTAVO A. MADERO,1022,C,445,99,88,89,4,3,3,0,2,0,19,1,100,3,3,
2,5,GUSTAVO A. MADERO,1023,B,486,137,59,82,9,0,2,0,5,0,18,3,96,3,1,
2,5,GUSTAVO A. MADERO,1023,C,487,143,69,91,5,0,7,1,2,0,17,0,104,1,7,
2,5,GUSTAVO A. MADERO,1024,B,450,144,67,89,10,3,6,0,4,0,6,0,108,0,9,
2,5,GUSTAVO A. MADERO,1024,C,450,137,47,115,3,1,4,1,2,0,14,1,125,3,2,
2,5,GUSTAVO A. MADERO,1025,B,478,155,69,75,7,1,5,1,1,3,19,2,94,2,4,
2,5,GUSTAVO A. MADERO,1025,C,478,161,40,88,5,0,4,0,0,1,22,5,103,4,2,
2,5,GUSTAVO A. MADERO,1026,B,503,138,81,83,5,1,5,0,1,1,18,5,100,2,9,
2,5,GUSTAVO A. MADERO,1026,C,504,145,73,103,11,1,5,0,1,0,17,1,121,4,6,
2,5,GUSTAVO A. MADERO,1027,B,540,160,73,0,0,0,0,0,0,0,11,128,128,0,5,
2,5,GUSTAVO A. MADERO,1027,C,540,163,71,115,9,0,5,0,3,1,20,3,133,7,4,
2,5,GUSTAVO A. MADERO,1028,B,520,144,88,111,4,0,4,0,2,0,29,2,121,6,2,
2,5,GUSTAVO A. MADERO,1028,C1,520,137,85,135,8,1,2,0,2,1,23,1,148,4,2,
2,5,GUSTAVO A. MADERO,1028,C2,520,116,82,129,5,0,7,0,1,0,26,0,141,2,1,
2,5,GUSTAVO A. MADERO,1029,B,727,189,98,180,4,0,5,0,2,1,25,0,190,2,5,
2,5,GUSTAVO A. MADERO,1029,C,728,177,128,182,7,4,8,0,3,1,44,1,203,2,3,
2,5,GUSTAVO A. MADERO,1030,B,459,128,81,120,0,0,0,0,1,0,21,0,120,0,1,
2,5,GUSTAVO A. MADERO,1030,C,459,130,88,95,8,2,2,1,3,2,19,2,112,1,4,
2,5,GUSTAVO A. MADERO,1031,B,497,132,85,85,5,8,7,0,2,1,22,0,106,1,9,
2,5,GUSTAVO A. MADERO,1031,C,497,115,81,92,8,2,6,0,2,0,39,0,108,0,8,
2,5,GUSTAVO A. MADERO,1032,B,411,111,72,85,1,1,4,1,2,0,19,1,93,1,1,
2,5,GUSTAVO A. MADERO,1032,C,411,112,66,101,3,1,3,1,2,1,16,0,110,1,4,
2,5,GUSTAVO A. MADERO,1033,B,517,199,57,74,7,3,3,0,3,1,24,1,89,2,2,
2,5,GUSTAVO A. MADERO,1033,C,518,227,53,64,3,1,4,0,1,0,15,0,72,2,0,
2,5,GUSTAVO A. MADERO,1034,B,469,194,69,67,4,0,4,1,2,0,18,0,76,3,0,
2,5,GUSTAVO A. MADERO,1034,C,469,203,52,71,2,1,9,1,1,0,26,0,84,1,2,
2,5,GUSTAVO A. MADERO,1035,B,354,109,47,68,3,0,5,0,1,0,10,1,77,2,9,
2,5,GUSTAVO A. MADERO,1036,B,403,154,73,75,4,0,6,0,2,1,18,0,86,0,1,
2,5,GUSTAVO A. MADERO,1036,C,403,139,57,58,7,0,2,0,0,1,18,0,68,3,1,
2,5,GUSTAVO A. MADERO,1037,B,588,206,86,102,4,3,6,1,1,1,23,2,119,5,5,
2,5,GUSTAVO A. MADERO,1038,B,611,153,88,118,5,1,3,0,6,1,19,2,130,2,2,
2,5,GUSTAVO A. MADERO,1038,C,611,152,102,134,10,2,7,0,1,1,20,0,154,0,7,
2,5,GUSTAVO A. MADERO,1039,B,506,161,68,125,7,2,10,0,2,0,19,2,146,2,3,
2,5,GUSTAVO A. MADERO,1039,C,506,147,101,115,8,0,3,0,2,0,13,1,127,4,4,
2,5,GUSTAVO A. MADERO,1040,B,586,189,9,116,6,0,2,0,4,1,15,0,125,3,4,
2,5,GUSTAVO A. MADERO,1040,C,587,188,68,88,8,2,3,0,3,1,11,0,102,6,1,
2,5,GUSTAVO A. MADERO,1041,B,576,202,82,100,5,1,6,1,0,0,13,2,115,1,7,
2,5,GUSTAVO A. MADERO,1041,C1,576,165,87,109,13,1,6,0,2,0,12,0,129,2,6,
2,5,GUSTAVO A. MADERO,1041,C2,577,184,65,110,5,1,9,1,3,1,13,1,128,2,6,
2,5,GUSTAVO A. MADERO,1042,B,545,140,50,109,5,0,5,0,3,0,19,0,119,2,7,
2,5,GUSTAVO A. MADERO,1042,C,545,163,81,122,4,2,4,0,1,0,18,0,132,0,4,
2,5,GUSTAVO A. MADERO,1043,B,478,153,64,97,0,1,8,3,0,1,15,2,112,1,3,
2,5,GUSTAVO A. MADERO,1043,C,479,157,65,87,4,1,2,0,4,0,8,1,95,2,4,
2,5,GUSTAVO A. MADERO,1044,B,451,139,66,79,6,1,4,0,5,0,12,1,91,2,4,
2,5,GUSTAVO A. MADERO,1044,C,451,137,75,64,7,0,2,0,1,0,10,0,73,1,3,
2,5,GUSTAVO A. MADERO,1045,B,564,144,78,109,5,1,8,2,9,1,12,3,129,8,2,
2,5,GUSTAVO A. MADERO,1045,C,565,129,75,91,9,0,9,5,2,1,12,0,115,3,16,
2,5,GUSTAVO A. MADERO,1046,B,652,197,111,145,3,1,4,2,3,1,30,1,157,3,3,
2,5,GUSTAVO A. MADERO,1047,B,532,192,76,91,3,0,6,0,7,0,18,0,100,0,5,
2,5,GUSTAVO A. MADERO,1047,C,533,189,85,92,0,0,0,0,3,0,24,0,92,0,19,
2,5,GUSTAVO A. MADERO,1048,B,424,150,57,86,3,3,1,0,0,1,12,2,96,0,3,
2,5,GUSTAVO A. MADERO,1048,C,424,155,57,83,3,0,2,0,1,2,14,0,90,1,1,
2,5,GUSTAVO A. MADERO,1049,B,380,154,39,63,4,0,4,0,2,0,14,0,71,2,2,
2,5,GUSTAVO A. MADERO,1049,C,380,126,43,67,4,2,2,1,2,0,19,0,76,2,0,
2,5,GUSTAVO A. MADERO,1050,B,469,139,63,97,2,1,2,0,1,0,24,2,104,3,8,
2,5,GUSTAVO A. MADERO,1050,C,470,160,66,104,5,1,3,0,2,0,17,3,116,5,0,
2,5,GUSTAVO A. MADERO,1051,B,590,220,95,128,2,1,6,0,0,0,28,0,137,1,2,
2,5,GUSTAVO A. MADERO,1051,C,590,233,81,88,2,0,7,2,0,0,33,0,99,0,2,
2,5,GUSTAVO A. MADERO,1052,B,441,211,47,50,0,0,6,0,0,1,21,1,58,3,1,
2,5,GUSTAVO A. MADERO,1052,C,441,214,46,68,0,0,6,0,1,0,14,0,74,1,1,
2,5,GUSTAVO A. MADERO,1053,B,410,142,93,48,4,0,0,0,0,0,21,0,52,2,3,
2,5,GUSTAVO A. MADERO,1053,C,411,115,74,94,3,0,3,0,2,1,17,0,101,0,5,
2,5,GUSTAVO A. MADERO,1054,B,400,93,91,92,8,1,3,1,4,0,16,0,105,0,4,
2,5,GUSTAVO A. MADERO,1054,C,400,100,77,99,0,2,1,0,0,0,20,0,102,4,0,
2,5,GUSTAVO A. MADERO,1055,B,743,225,135,142,5,1,6,0,1,0,33,0,154,0,5,
2,5,GUSTAVO A. MADERO,1056,B,642,130,120,116,8,1,8,1,1,1,16,1,136,5,8,
2,5,GUSTAVO A. MADERO,1056,C,642,132,132,117,5,0,2,1,3,0,15,0,125,3,10,
2,5,GUSTAVO A. MADERO,1057,B,728,158,114,238,8,0,5,0,5,1,32,3,255,8,5,
2,5,GUSTAVO A. MADERO,1058,B,740,216,130,199,9,1,5,0,1,0,30,0,214,4,1,
2,5,GUSTAVO A. MADERO,1059,B,562,246,56,70,0,4,2,0,0,0,16,0,76,0,6,
2,5,GUSTAVO A. MADERO,1059,C,563,248,55,83,4,1,2,0,2,0,20,2,92,1,3,
2,5,GUSTAVO A. MADERO,1060,B,535,215,68,75,6,1,2,0,1,0,15,0,84,1,2,
2,5,GUSTAVO A. MADERO,1060,C,535,247,68,69,1,0,2,1,1,0,20,0,73,0,2,
2,5,GUSTAVO A. MADERO,1061,B,616,229,76,87,3,1,4,0,3,0,26,0,95,2,5,
2,5,GUSTAVO A. MADERO,1061,C,616,211,89,79,3,2,5,0,4,1,24,1,91,3,8,
2,5,GUSTAVO A. MADERO,1062,B,633,209,68,94,6,2,8,0,7,0,26,0,110,2,3,
2,5,GUSTAVO A. MADERO,1062,C,634,238,81,98,9,0,3,1,0,1,33,0,112,3,3,
2,5,GUSTAVO A. MADERO,1063,B,568,199,71,123,10,2,4,1,4,0,22,0,140,4,6,
2,5,GUSTAVO A. MADERO,1063,C,569,229,68,97,7,0,7,0,5,0,26,2,113,0,6,
2,5,GUSTAVO A. MADERO,1064,B,615,210,84,112,8,0,5,0,3,0,48,1,126,0,4,
2,5,GUSTAVO A. MADERO,1064,C,615,196,102,132,8,2,6,1,2,2,0,2,153,2,2,
2,5,GUSTAVO A. MADERO,1065,B,526,148,81,96,5,1,4,0,0,0,28,4,110,0,2,
2,5,GUSTAVO A. MADERO,1065,C,526,173,59,69,4,1,4,2,0,7,23,0,87,4,1,
2,5,GUSTAVO A. MADERO,1066,B,437,192,48,61,1,0,3,0,0,0,27,0,65,2,0,
2,5,GUSTAVO A. MADERO,1066,C,438,191,74,50,3,0,2,0,1,1,14,0,56,0,3,
2,5,GUSTAVO A. MADERO,1067,B,490,143,63,83,6,1,4,1,2,0,21,0,95,0,3,
2,5,GUSTAVO A. MADERO,1067,C,491,135,85,72,4,3,6,0,3,0,21,0,85,1,2,
2,5,GUSTAVO A. MADERO,1068,B,544,198,80,78,6,1,3,0,4,0,25,0,88,2,8,
2,5,GUSTAVO A. MADERO,1068,C,545,234,72,80,8,0,8,2,2,0,24,0,98,4,0,
2,5,GUSTAVO A. MADERO,1069,B,506,174,63,75,7,0,8,0,3,0,28,0,90,0,6,
2,5,GUSTAVO A. MADERO,1069,C,507,173,52,82,4,2,4,0,1,1,26,0,93,4,4,
2,5,GUSTAVO A. MADERO,1070,B,407,103,98,55,4,0,5,0,1,1,12,0,65,0,6,
2,5,GUSTAVO A. MADERO,1070,C,408,97,99,64,7,0,3,1,2,0,12,0,75,2,2,
2,5,GUSTAVO A. MADERO,1071,B,678,219,88,130,5,2,3,0,4,0,27,2,142,4,9,
2,5,GUSTAVO A. MADERO,1072,B,348,105,36,74,5,0,6,0,1,1,12,0,86,1,4,
2,5,GUSTAVO A. MADERO,1073,B,602,162,68,114,9,1,4,1,2,0,13,4,133,3,10,
2,5,GUSTAVO A. MADERO,1074,B,502,114,77,116,9,0,3,1,5,3,9,2,134,1,7,
2,5,GUSTAVO A. MADERO,1074,C,502,120,63,125,11,1,4,0,1,1,12,1,143,0,9,
2,5,GUSTAVO A. MADERO,1075,B,601,202,74,131,6,0,8,0,5,0,28,0,145,1,4,
2,5,GUSTAVO A. MADERO,1076,B,398,136,45,83,2,0,9,1,1,0,12,0,95,0,2,
2,5,GUSTAVO A. MADERO,1076,C,398,132,52,86,3,0,4,0,0,3,19,0,96,1,2,
2,5,GUSTAVO A. MADERO,1078,B,637,214,87,112,8,2,10,0,2,1,18,6,139,4,0,
2,5,GUSTAVO A. MADERO,1214,B,578,157,68,119,4,0,8,0,3,0,27,0,131,3,1,
2,5,GUSTAVO A. MADERO,1214,C1,579,181,63,137,7,2,4,1,8,1,20,0,152,2,2,
2,5,GUSTAVO A. MADERO,1214,C2,579,182,58,112,4,1,2,1,4,3,20,3,126,3,6,
2,5,GUSTAVO A. MADERO,1215,B,462,125,68,93,5,0,4,1,2,0,11,7,110,2,3,
2,5,GUSTAVO A. MADERO,1215,C,462,141,50,98,6,1,3,1,3,0,14,1,110,1,6,
2,5,GUSTAVO A. MADERO,1216,B,601,150,76,161,6,3,7,0,4,0,17,0,177,6,7,
2,5,GUSTAVO A. MADERO,1216,C,601,156,72,147,9,0,4,0,3,1,19,3,164,3,2,
2,5,GUSTAVO A. MADERO,1217,B,729,215,100,168,5,2,3,0,3,0,17,4,182,5,6,
