sep=|
20:11 horas (UTC-5)
lunes 8 de junio de 2015
ACTAS_CAPTURADAS|ACTAS_POR_CAPTURAR|PORCENTAJE_ACTAS_CAPTURADAS|ACTAS_CONTABILIZADAS|ACTAS_NO_CONTABILIZADAS|PARTICIPACION_CIUDADANA
1,512|831|64.53|1,498|14|53.836

ID_ESTADO|ESTADO|ID_DISTRITO|DISTRITO|SECCION|ID_CASILLA|TIPO_CASILLA|EXT_CONTIGUA|UBICACION_CASILLA|TIPO_ACTA|NUM_BOLETAS_SOBRANTES|TOTAL_CIUDADANOS_VOTARON|NUM_BOLETAS_EXTRAIDAS|PAN|PRI|PRD|PT|PVEM|MOVIMIENTO_CIUDADANO|NUEVA_ALIANZA|PSD|MORENA|ES|PH|C_PRI_PV|C_PRI_PANAL|C_PV_PANAL|C_PRI_PV_PANAL|C_PRD_PT|CAND_IND_1|NO_REGISTRADOS|NULOS|TOTAL_VOTOS|LISTA_NOMINAL|OBSERVACIONES|CONTABILIZADA|CRYT|SHA|HORA_ACOPIO|HORA_CAPTURA|HORA_REGISTRO
17|MORELOS|5|TEMIXCO|401|2|C|0|1|11|263|371|374|50|20|59|19|133|9|12|5|36|7|16|-|-|-|-|-|-|2|6|374|617| |1| |0fbd3e0d14a9d089c86c46d24b4c4cf37cd64b2c0c8adf44f083ccc7b20a4a71|2015-06-08 03:49:00.000|2015-06-08 04:54:05.847|2015-06-08 04:54:10.829|
17|MORELOS|5|TEMIXCO|402|1|B|0|1|11|286|435|442|45|22|68|18|175|13|11|3|52|10|9|-|-|-|-|-|-|0|16|442|705| |1| |5a350847a980a876d27e18180e8a813a42a18b36ea16537d1d418cb0617028ec|2015-06-08 02:42:00.000|2015-06-08 03:13:10.470|2015-06-08 03:13:13.226|
17|MORELOS|5|TEMIXCO|402|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |704| | | | | | | |
17|MORELOS|5|TEMIXCO|402|2|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |704| | | | | | | |
17|MORELOS|5|TEMIXCO|402|3|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |704| | | | | | | |
17|MORELOS|5|TEMIXCO|402|4|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |704| | | | | | | |
17|MORELOS|5|TEMIXCO|403|1|B|0|1|11|338|377|377|59|20|50|13|120|5|25|5|39|13|17|-|-|-|-|-|-|0|11|377|694| |1| |566cf1f0674e83a2c964241b32dd0718bf7bf2d256b71f282025aeaef422ad3d|2015-06-08 03:09:00.000|2015-06-08 03:36:59.465|2015-06-08 03:37:01.273|
17|MORELOS|5|TEMIXCO|403|1|C|0|1|11|328|385|385|31|17|72|3|171|5|32|3|12|10|12|-|-|-|-|-|-|Ilegible|18|386|693| |1| |46f830cd907b9745375f173ffa762c97d077ddceb331d5f626bbc3fca22a0847|2015-06-08 03:27:00.000|2015-06-08 04:03:37.484|2015-06-08 04:03:41.018|
17|MORELOS|5|TEMIXCO|403|2|C|0|1|11|356|355|358|46|22|35|9|119|6|31|9|37|16|14|-|-|-|-|-|-|1|13|358|693| |1| |9d256a6cbb00b310ebfaadafaff86df5a69010eb8f256359c98505a7b0a2a219|2015-06-08 03:02:00.000|2015-06-08 03:30:21.863|2015-06-08 03:30:24.926|
17|MORELOS|5|TEMIXCO|403|3|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |693| | | | | | | |
17|MORELOS|5|TEMIXCO|403|4|C|0|1|11|Sin dato|Sin dato|Sin dato|34|29|56|19|119|7|26|9|45|10|13|-|-|-|-|-|-|0|23|390|693| |1| |9722a0b406657f9f0327565af4f550adb63d191894d16bc71578bfb6008830ca|2015-06-08 01:27:00.000|2015-06-08 01:50:04.588|2015-06-08 01:50:11.415|
17|MORELOS|5|TEMIXCO|403|1|S|0|1|12| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |0| | | | | | | |
17|MORELOS|5|TEMIXCO|403|1|S|0|1|13|703|68|Sin dato|4|5|13|2|10|7|3|1|7|6|3|-|-|-|-|-|-|Sin dato|7|68|0| |1| |7578144f8879f6002c4028a822b3aa74998d1499dfdcd2c6dd19049ae4a0e2fa|2015-06-07 21:58:00.000|2015-06-07 22:12:03.497|2015-06-07 22:12:05.183|
17|MORELOS|5|TEMIXCO|404|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |558| | | | | | | |
17|MORELOS|5|TEMIXCO|404|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |558| | | | | | | |
17|MORELOS|5|TEMIXCO|404|2|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |558| | | | | | | |
17|MORELOS|5|TEMIXCO|405|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |585| | | | | | | |
17|MORELOS|5|TEMIXCO|405|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |585| | | | | | | |
17|MORELOS|5|TEMIXCO|406|1|B|0|2|11|253|382|389|20|18|94|14|147|16|7|7|19|13|17|-|-|-|-|-|-|1|16|389|621| |1| |90e84b422726e6cb2dfc025dcce15e363af22002bdad735832722089da575705|2015-06-08 03:27:00.000|2015-06-08 03:59:18.862|2015-06-08 03:59:22.376|
17|MORELOS|5|TEMIXCO|406|1|C|0|2|11|Sin dato|345|358|14|22|55|58|141|1|5|6|14|11|20|-|-|-|-|-|-|Sin dato|11|358|620| |1| |a6c2a907ae6c6cb046e6426ca2bba5026acf7516fd9a2c6da6c1a1374cb9a6f3|2015-06-08 01:39:00.000|2015-06-08 01:57:12.380|2015-06-08 01:57:14.310|
17|MORELOS|5|TEMIXCO|406|2|C|0|2|11|282|370|360|25|11|69|18|140|15|7|7|21|8|20|-|-|-|-|-|-|Sin dato|20|361|620| |1| |b7df5254ec168b64adcbdc5950d24c1cc68ece767d0a43a9bc311011cf4e2313|2015-06-08 03:47:00.000|2015-06-08 04:50:39.573|2015-06-08 04:50:43.926|
17|MORELOS|5|TEMIXCO|406|3|C|0|2|11|275|356|366|22|32|61|12|151|15|7|3|18|11|23|-|-|-|-|-|-|0|11|366|620| |1| |cb0e6250f6e6ac210b9fba46ca40f29077e3e6c94ec9b154cc479c92f69ae618|2015-06-08 02:25:00.000|2015-06-08 02:50:05.243|2015-06-08 02:50:09.001|
17|MORELOS|5|TEMIXCO|406|4|C|0|2|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |620| | | | | | | |
17|MORELOS|5|TEMIXCO|406|1|E|0|2|11|276|274|0|16|Sin dato|Ilegible|47|146|6|3|3|13|10|18|-|-|-|-|-|-|Sin dato|10|272|625| |1| |a059bf7ce41bed21c92a822482d35d98e9c590c5cc0f84f84c42c141fc4df0a2|2015-06-08 01:50:00.000|2015-06-08 02:19:27.151|2015-06-08 02:19:32.363|
17|MORELOS|5|TEMIXCO|406|1|E|1|2|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |625| | | | | | | |
17|MORELOS|5|TEMIXCO|406|2|E|0|2|11|348|332|317|7|31|56|18|97|22|14|2|11|15|30|-|-|-|-|-|-|Sin dato|14|317|659| |1| |00209512b175fc56f65b3fb4c4cd6797d7fc5350d62ae3527d6e4c70febcec0b|2015-06-08 02:24:00.000|2015-06-08 02:47:53.049|2015-06-08 02:47:56.041|
17|MORELOS|5|TEMIXCO|406|2|E|1|2|11|349|314|314|11|33|82|12|83|9|13|3|15|10|30|-|-|-|-|-|-|Sin dato|Sin dato|301|659| |1| |fd7ee8dd1757ae5d802e16796404b78da5100c5f181d5ec706342f4d8331b420|2015-06-08 00:44:00.000|2015-06-08 00:57:44.285|2015-06-08 00:57:47.876|
17|MORELOS|5|TEMIXCO|406|2|E|2|2|11|358|322|354|13|27|71|19|107|22|11|6|14|21|26|-|-|-|-|-|-|Sin dato|17|354|659| |1| |16c1049f122943d8cced68dd4734735c4314e00e4dda389832523ec566dce36b|2015-06-08 02:15:00.000|2015-06-08 02:41:41.675|2015-06-08 02:41:45.079|
17|MORELOS|5|TEMIXCO|407|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |602| | | | | | | |
17|MORELOS|5|TEMIXCO|407|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |602| | | | | | | |
17|MORELOS|5|TEMIXCO|407|2|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |601| | | | | | | |
17|MORELOS|5|TEMIXCO|407|3|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |601| | | | | | | |
17|MORELOS|5|TEMIXCO|408|1|B|0|1|11|244|451|451|83|36|74|28|141|13|7|7|30|8|9|-|-|-|-|-|-|1|14|451|674| |1| |278d0f3cbab73585baf2d180f2a402df7604356d060db1d367604739a76899ce|2015-06-07 23:24:00.000|2015-06-07 23:44:10.007|2015-06-07 23:44:13.376|
17|MORELOS|5|TEMIXCO|408|1|C|0|1|11|258|414|420|63|23|85|25|163|16|8|1|20|8|8|-|-|-|-|-|-|Sin dato|15|435|674| |1| |99461397749c136082edc4714a05c4ea4866ece922b60e125b05bc87a5802465|2015-06-07 23:24:00.000|2015-06-07 23:31:32.514|2015-06-07 23:43:17.349|
17|MORELOS|5|TEMIXCO|408|2|C|0|1|11|277|413|418|78|23|61|21|149|11|10|7|24|6|14|-|-|-|-|-|-|0|14|418|674| |1| |c2b936f64efbe089c4b4b3f6425f9789c7e3983142e2acba190a52322fdb7c1a|2015-06-07 23:31:00.000|2015-06-07 23:51:59.745|2015-06-07 23:52:01.446|
17|MORELOS|5|TEMIXCO|409|1|B|0|1|11|241|403|408|36|17|94|24|134|15|26|8|17|9|18|-|-|-|-|-|-|Sin dato|10|408|628| |1| |d6349c38bf38d4edb19440345d0181203d70c1e6144b9c0d72dd6432b4f31e70|2015-06-08 02:44:00.000|2015-06-08 03:12:39.768|2015-06-08 03:12:46.610|
17|MORELOS|5|TEMIXCO|409|1|C|0|1|11|259|386|390|40|15|77|32|116|9|38|7|10|13|19|-|-|-|-|-|-|Sin dato|14|390|628| |1| |fe6788e67db867c42a02a4c0e35cc441d5cef484768c61280116098158815593|2015-06-08 02:51:00.000|2015-06-08 03:18:35.008|2015-06-08 03:18:39.852|
17|MORELOS|5|TEMIXCO|409|2|C|0|1|11|253|392|396|43|13|92|30|120|14|22|4|21|10|20|-|-|-|-|-|-|Sin dato|7|396|628| |1| |e0ccd6cbb5cacccb8f1a73f9b554cc1e4cee131968be8b9447cedbb71e7d4159|2015-06-08 02:45:00.000|2015-06-08 03:09:52.257|2015-06-08 03:09:55.661|
17|MORELOS|5|TEMIXCO|409|3|C|0|1|11|242|403|407|30|12|95|24|131|24|31|4|13|6|16|-|-|-|-|-|-|Sin dato|Sin dato|386|627| |1| |d64fb0e28dd48ae79da3b7536d2f058a4407c2855f566e61d0ff41194bfa0eac|2015-06-08 03:03:00.000|2015-06-08 03:29:42.779|2015-06-08 03:29:47.173|
17|MORELOS|5|TEMIXCO|410|1|B|0|1|11|264|338|338|18|33|56|20|116|9|18|4|21|6|18|-|-|-|-|-|-|Sin dato|19|338|582| |1| |c9d147c6cea013bae7d798a1bead0488b2f68eca296ed6fa9dfbf37d8f2c0359|2015-06-07 23:23:00.000|2015-06-07 23:42:57.645|2015-06-07 23:43:00.889|
17|MORELOS|5|TEMIXCO|410|1|C|0|1|11|222|379|380|29|37|54|31|122|6|36|3|16|14|20|-|-|-|-|-|-|Sin dato|12|380|581| |1| |1eeab83f51e03771669fc07300879a578383b52fb4766119aef0e3becd3fce38|2015-06-07 23:07:00.000|2015-06-07 23:26:06.935|2015-06-07 23:26:10.369|
17|MORELOS|5|TEMIXCO|410|2|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |581| | | | | | | |
17|MORELOS|5|TEMIXCO|410|3|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |581| | | | | | | |
17|MORELOS|5|TEMIXCO|411|1|B|0|1|11|379|314|320|43|35|37|14|81|10|22|6|32|9|13|-|-|-|-|-|-|0|18|320|678| |1| |0449b18fa0ed0b926a852f74cdd259d281fba461888e6cb7bab1103d7c32cd4d|2015-06-07 22:58:00.000|2015-06-07 23:19:47.264|2015-06-07 23:19:56.331|
17|MORELOS|5|TEMIXCO|411|1|C|0|1|11|369|330|329|21|40|51|20|43|10|14|5|26|13|14|-|-|-|-|-|-|1|14|272|678| |1| |6ddd14155a26d883937b56e304b0dad7ffb42fb971c29788dc9bc831eae40b08|2015-06-08 00:20:00.000|2015-06-08 00:42:30.138|2015-06-08 00:42:33.745|
17|MORELOS|5|TEMIXCO|411|2|C|0|1|11|373|325|326|35|32|48|7|78|17|22|10|28|19|14|-|-|-|-|-|-|1|15|326|678| |1| |27b146127c7403355da558a41b6fefd34aa9ba82012eba3edaa0605c422937d9|2015-06-08 00:18:00.000|2015-06-08 00:39:47.004|2015-06-08 00:39:51.055|
17|MORELOS|5|TEMIXCO|411|3|C|0|1|11|378|321|321|40|29|40|24|86|10|16|11|25|9|19|-|-|-|-|-|-|Sin dato|12|321|678| |1| |ef5685eb2a1e02db92042de70a3f0a54dae08e0af93afd4157734eb46096e12b|2015-06-07 22:52:00.000|2015-06-07 23:07:32.559|2015-06-07 23:07:35.936|
17|MORELOS|5|TEMIXCO|411|4|C|0|1|11|363|326|334|33|28|33|29|105|9|13|4|20|20|22|-|-|-|-|-|-|0|17|333|678| |1| |f2418bbef6526e6902175aa4906ac52ca22c91c7f35a381862d594254f6df6c4|2015-06-08 00:10:00.000|2015-06-08 00:27:19.502|2015-06-08 00:27:21.275|
17|MORELOS|5|TEMIXCO|411|5|C|0|1|11|360|337|Sin dato|38|37|49|24|68|7|27|7|34|14|18|-|-|-|-|-|-|Sin dato|15|338|678| |1| |b55551a458a301696691bb4a2d9e168b5daab3d92c33f9f423e8fb6802d2fcd2|2015-06-08 00:54:00.000|2015-06-08 01:07:39.406|2015-06-08 01:07:44.322|
17|MORELOS|5|TEMIXCO|411|6|C|0|1|11|372|320|327|43|19|46|20|83|19|23|8|21|9|16|-|-|-|-|-|-|1|19|327|678| |1| |098235193dae7a79913b41bce4d2384534b51aaf474b7348e613767c79c276b4|2015-06-08 00:56:00.000|2015-06-08 01:09:54.628|2015-06-08 01:09:58.081|
17|MORELOS|5|TEMIXCO|411|7|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |677| | | | | | | |
17|MORELOS|5|TEMIXCO|611|1|B|0|1|11|326|343|343|18|98|74|22|21|9|14|4|36|16|14|-|-|-|-|-|-|0|16|342|646| |1| |2e4f0fbf7ed86c942154158733a1388723642ec88904486b35bf2994bed0f374|2015-06-07 22:03:00.000|2015-06-07 22:26:47.697|2015-06-07 22:38:32.974|
17|MORELOS|5|TEMIXCO|611|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |645| | | | | | | |
17|MORELOS|5|TEMIXCO|611|2|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |645| | | | | | | |
17|MORELOS|5|TEMIXCO|613|1|B|0|1|11|315|221|231|71|28|17|4|7|15|4|9|24|13|15|-|-|-|-|-|-|1|23|231|525| |1| |b4d478e04c07a2da22eecae28467bc30eccadc5c65feec226deeed6db6e19cda|2015-06-08 03:15:00.000|2015-06-08 03:52:07.593|2015-06-08 03:52:11.269|
17|MORELOS|5|TEMIXCO|613|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |524| | | | | | | |
17|MORELOS|5|TEMIXCO|614|1|B|0|1|11|267|200|207|57|29|9|5|15|14|3|6|20|10|9|-|-|-|-|-|-|3|27|207|453| |1| |c1d6c183d72887bd05c0b444b310ca8adb0b15c364123f50b05d362268b7551d|2015-06-08 03:13:00.000|2015-06-08 03:45:43.046|2015-06-08 03:45:47.426|
17|MORELOS|5|TEMIXCO|614|1|C|0|1|11|251|220|221|44|31|12|4|20|16|6|11|24|15|13|-|-|-|-|-|-|1|24|221|452| |1| |97dd55016483fb64552aa56514cc5b8e69fd797bb74c5f31fa9250d2e18b0e85|2015-06-07 22:45:00.000|2015-06-07 23:00:18.246|2015-06-07 23:00:22.172|
17|MORELOS|5|TEMIXCO|615|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |530| | | | | | | |
17|MORELOS|5|TEMIXCO|615|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |530| | | | | | | |
17|MORELOS|5|TEMIXCO|615|2|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |529| | | | | | | |
17|MORELOS|5|TEMIXCO|616|1|B|0|2|11|457|250|255|19|41|76|6|20|4|16|12|24|17|8|-|-|-|-|-|-|Sin dato|13|256|692| |1| |2458a3f6fc3c7b5468bbc29be8b9b7339d94cc2dff1a6eebd1367d6ceb62f614|2015-06-08 03:01:00.000|2015-06-08 03:29:31.101|2015-06-08 03:29:38.073|
17|MORELOS|5|TEMIXCO|616|1|C|0|2|11|Sin dato|Sin dato|Sin dato|16|27|100|11|20|15|23|6|12|15|Ilegible|-|-|-|-|-|-|0|20|265|692| |1| |492656a1d293975fb08d7ecf3ea3d5bbe2e9b3226ec728e586e2022c304641d4|2015-06-08 00:43:00.000|2015-06-08 00:51:14.425|2015-06-08 00:51:18.434|
17|MORELOS|5|TEMIXCO|616|2|C|0|2|11|432|271|281|21|33|101|17|32|4|20|11|9|11|6|-|-|-|-|-|-|Sin dato|16|281|692| |1| |61c6b509d7c68549966b2efe0b9b835ae82bd8f97121aa12cdbeb61f0c17f1f7|2015-06-08 00:59:00.000|2015-06-08 01:01:44.927|2015-06-08 01:13:29.146|
17|MORELOS|5|TEMIXCO|616|3|C|0|2|11|Sin dato|421|296|19|37|103|16|23|12|20|8|23|11|13|-|-|-|-|-|-|Sin dato|8|293|692| |1| |46985ef76c04caabf657714232e7300eee0a11adf008dca71700832b8962de16|2015-06-08 03:41:00.000|2015-06-08 04:26:33.122|2015-06-08 04:26:39.893|
17|MORELOS|5|TEMIXCO|616|4|C|0|2|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |692| | | | | | | |
17|MORELOS|5|TEMIXCO|616|5|C|0|2|11|423|285|Sin dato|16|41|99|11|30|8|28|5|16|11|15|-|-|-|-|-|-|0|9|289|692| |1| |7a3f088bc3a145511c9447c4349cf3ed8448f944f3d76070695184b1980c2097|2015-06-08 02:32:00.000|2015-06-08 03:02:54.908|2015-06-08 03:03:00.885|
17|MORELOS|5|TEMIXCO|616|1|E|0|2|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |580| | | | | | | |
17|MORELOS|5|TEMIXCO|616|1|E|1|2|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |579| | | | | | | |
17|MORELOS|5|TEMIXCO|617|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |585| | | | | | | |
17|MORELOS|5|TEMIXCO|617|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |585| | | | | | | |
17|MORELOS|5|TEMIXCO|617|2|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |585| | | | | | | |
17|MORELOS|5|TEMIXCO|618|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |705| | | | | | | |
17|MORELOS|5|TEMIXCO|618|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |704| | | | | | | |
17|MORELOS|5|TEMIXCO|618|2|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |704| | | | | | | |
17|MORELOS|5|TEMIXCO|618|3|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |704| | | | | | | |
17|MORELOS|5|TEMIXCO|618|4|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |704| | | | | | | |
17|MORELOS|5|TEMIXCO|619|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |536| | | | | | | |
17|MORELOS|5|TEMIXCO|619|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |536| | | | | | | |
17|MORELOS|5|TEMIXCO|619|2|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |536| | | | | | | |
17|MORELOS|5|TEMIXCO|620|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |569| | | | | | | |
17|MORELOS|5|TEMIXCO|620|1|C|0|1|11|353|225|235|73|20|16|9|12|13|1|6|27|8|7|-|-|-|-|-|-|Sin dato|43|235|569| |1| |cbb73bf86b521017305be8a8bef21de0ed94745b8bdf86c28a0e2944b66936d4|2015-06-07 22:07:00.000|2015-06-07 22:24:19.963|2015-06-07 22:24:24.059|
17|MORELOS|5|TEMIXCO|620|2|C|0|1|11|346|226|242|61|36|28|9|19|9|8|7|24|15|10|-|-|-|-|-|-|1|15|242|569| |1| |e69bf91e014c7cf6b113f6c640c87d8f3cf3e215c2f3aaca556af5b09166fdf9|2015-06-08 03:18:00.000|2015-06-08 03:53:41.091|2015-06-08 03:53:47.886|
17|MORELOS|5|TEMIXCO|620|3|C|0|1|11|344|238|245|59|25|24|12|11|20|4|4|29|14|13|-|-|-|-|-|-|0|30|245|569| |1| |c76146002485a07a784a5c69d4c81e5254b27882459e6a3e093fa88916f80233|2015-06-08 03:16:00.000|2015-06-08 03:52:31.325|2015-06-08 03:52:34.022|
17|MORELOS|5|TEMIXCO|621|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |690| | | | | | | |
17|MORELOS|5|TEMIXCO|621|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |689| | | | | | | |
17|MORELOS|5|TEMIXCO|622|1|B|0|1|11|369|293|297|33|51|55|8|59|11|19|9|11|16|8|-|-|-|-|-|-|1|16|297|643| |1| |0d1868a65890404a05928fa460543f54ab74f5d17425a737ce8b9bc8f336409b|2015-06-07 23:57:00.000|2015-06-08 00:21:40.864|2015-06-08 00:21:44.325|
17|MORELOS|5|TEMIXCO|622|1|C|0|1|11|347|315|313|25|47|69|9|61|12|11|8|18|15|20|-|-|-|-|-|-|Sin dato|18|313|642| |1| |bbf89a559e3900171dea95090ff84519375931b7fe6b2a7fdafb7c398860bbf2|2015-06-08 01:21:00.000|2015-06-08 02:01:02.663|2015-06-08 02:01:07.112|
17|MORELOS|5|TEMIXCO|622|2|C|0|1|11|345|317|330|51|64|52|11|49|25|12|11|20|9|9|-|-|-|-|-|-|Sin dato|17|330|642| |1| |87bfb3d7dfba0584d457101984bbc5bd0253ea3a0913ae9941b99ce54302a82c|2015-06-08 13:04:00.000|2015-06-08 01:19:07.540|2015-06-08 01:19:11.869|
17|MORELOS|5|TEMIXCO|623|1|B|0|1|11|253|Ilegible|280|11|36|115|15|24|8|19|3|15|8|14|-|-|-|-|-|-|1|11|280|611| |1| |20c0d35f6eb60f5465293d495d2768d254a196ac105c75e0137442b48a0a748c|2015-06-08 03:10:00.000|2015-06-08 03:46:21.340|2015-06-08 03:46:24.887|
17|MORELOS|5|TEMIXCO|623|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |611| | | | | | | |
17|MORELOS|5|TEMIXCO|623|2|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |611| | | | | | | |
17|MORELOS|5|TEMIXCO|623|3|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |610| | | | | | | |
17|MORELOS|5|TEMIXCO|623|4|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |610| | | | | | | |
17|MORELOS|5|TEMIXCO|624|1|B|0|1|11|368|Ilegible|255|Ilegible|Ilegible|Ilegible|Ilegible|Ilegible|Ilegible|Ilegible|Ilegible|Ilegible|Ilegible|Ilegible|-|-|-|-|-|-|Ilegible|Ilegible|0|606| |1| |0139f1591d72a6ae7963cc86967250467dd97735778142011197d85f655b0f8d|2015-06-08 01:16:00.000|2015-06-08 02:00:40.960|2015-06-08 02:00:45.935|
17|MORELOS|5|TEMIXCO|624|1|C|0|1|11|353|271|275|25|39|81|13|45|10|10|7|15|7|12|-|-|-|-|-|-|Sin dato|12|276|606| |1| |9b8da7c5516c4825679d00dcd6d31f9cf4f6b7699c3e4b23e71ed36658ecbc06|2015-06-08 03:27:00.000|2015-06-08 04:02:56.385|2015-06-08 04:03:02.057|
17|MORELOS|5|TEMIXCO|624|2|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |605| | | | | | | |
17|MORELOS|5|TEMIXCO|625|1|B|0|1|11|340|316|Sin dato|21|63|63|40|72|Ilegible|9|12|15|8|9|-|-|-|-|-|-|Sin dato|29|341|645| |1| |12e59f6146cf8f82aa9d82f62a5148b497f6b2fc750db386c24571aceb4c6010|2015-06-08 00:11:00.000|2015-06-08 00:32:59.104|2015-06-08 00:33:03.323|
17|MORELOS|5|TEMIXCO|625|1|C|0|1|11|356|304|306|32|44|39|13|65|28|9|8|18|12|13|-|-|-|-|-|-|Ilegible|Sin dato|281|644| |1| |29970840e38ac253de7783be7903ea1cb9b7ab50e9c314ca7bfaa78b2629c852|2015-06-07 23:08:00.000|2015-06-07 23:23:15.592|2015-06-07 23:35:00.446|
17|MORELOS|5|TEMIXCO|626|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |531| | | | | | | |
17|MORELOS|5|TEMIXCO|626|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |531| | | | | | | |
17|MORELOS|5|TEMIXCO|626|2|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |531| | | | | | | |
17|MORELOS|5|TEMIXCO|627|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |598| | | | | | | |
17|MORELOS|5|TEMIXCO|627|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |598| | | | | | | |
17|MORELOS|5|TEMIXCO|628|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |651| | | | | | | |
17|MORELOS|5|TEMIXCO|628|1|C|0|1|11|319|338|300|59|63|41|10|36|17|25|18|17|16|17|-|-|-|-|-|-|1|28|348|650| |1| |04b19df7da23988b05b2bd5f1393ecde76812f53a37fbc16f9365d9551e860d2|2015-06-07 23:58:00.000|2015-06-08 00:22:45.506|2015-06-08 00:22:48.691|
17|MORELOS|5|TEMIXCO|629|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |572| | | | | | | |
17|MORELOS|5|TEMIXCO|629|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |572| | | | | | | |
17|MORELOS|5|TEMIXCO|629|2|C|0|1|11|341|252|252|58|41|25|16|18|13|4|8|21|13|12|-|-|-|-|-|-|2|21|252|572| |1| |ae16097bd0b26b9b2d4918246b605b25be4a7aa2fddc936979322a60605b5526|2015-06-07 23:43:00.000|2015-06-08 00:10:26.701|2015-06-08 00:10:30.777|
17|MORELOS|5|TEMIXCO|630|1|B|0|1|11|293|354|363|46|77|63|20|38|12|21|7|41|10|10|-|-|-|-|-|-|Sin dato|18|363|635| |1| |7065f4bfc4f7fb691d07f2b8125dc51eeb63b7e5050ade3af1741b96a81ff142|2015-06-08 00:15:00.000|2015-06-08 00:37:12.417|2015-06-08 00:37:16.772|
